source_city,target_city,edge_weight,shared_projects
Chengdu,Portland,13,13
Atlanta,Oslo,13,13
Minneapolis,Seoul,13,13
Bengaluru,Eindhoven,13,13
Cologne,Seoul,13,13
Kuala Lumpur,Singapore,13,13
Istanbul,Washington,13,13
Minneapolis,Sao Paulo,13,13
Dublin,Warsaw,13,13
Houston,Washington,13,13
Madrid,Toulouse,13,13
Copenhagen,Sao Paulo,13,13
Austin,Lausanne,13,13
Amsterdam,Dubai,13,13
Melbourne,Sunnyvale,13,13
Dubai,San Diego,13,13
Madrid,Ottawa,13,13
Cupertino,Shenzhen,13,13
Dalian,Hangzhou,13,13
Athens,Montreal,13,13
Copenhagen,Portland,13,13
Pittsburgh,Sao Paulo,13,13
Chennai,San Diego,13,13
Ann Arbor,Toronto,13,13
Ann Arbor,Los Angeles,13,13
Phoenix,Singapore,13,13
Denver,Moscow,13,13
Denver,Portland,13,13
Lagos,Montreal,13,13
Dubai,Sunnyvale,13,13
Cairo,Redmond,12,12
London,Mexico City,12,12
Manchester,Montreal,12,12
Dallas,Hyderabad,12,12
Kolkata,Stockholm,12,12
London,Turin,12,12
Chennai,Lisbon,12,12
Moscow,Wuhan,12,12
Bengaluru,Edinburgh,12,12
Budapest,Washington,12,12
Bristol,Paris,12,12
Barcelona,Oxford,12,12
Copenhagen,Stockholm,12,12
Los Angeles,Santiago,12,12
Hangzhou,Rio de Janeiro,12,12
Budapest,Zurich,12,12
Lyon,Sao Paulo,12,12
Copenhagen,Guangzhou,12,12
Jakarta,Seattle,12,12
Ann Arbor,Montreal,12,12
Ann Arbor,Shenzhen,12,12
Ann Arbor,Pittsburgh,12,12
Austin,Suzhou,12,12
Ho Chi Minh City,New Delhi,12,12
Cambridge,Oslo,12,12
Stuttgart,Zurich,12,12
Dallas,Pittsburgh,12,12
Cairo,Zurich,12,12
Guangzhou,Milan,12,12
Austin,Phoenix,12,12
Johannesburg,London,12,12
Mountain View,Wuhan,12,12
Boulder,Hamburg,12,12
Chennai,Dallas,12,12
Hyderabad,Lyon,12,12
Auckland,Sydney,12,12
Cupertino,Los Angeles,12,12
Budapest,Lisbon,12,12
Tokyo,Turin,12,12
Ann Arbor,Boston,12,12
Oslo,Zurich,12,12
Atlanta,Tel Aviv,12,12
Dublin,Nanjing,12,12
Chicago,Rio de Janeiro,12,12
Boulder,Portland,12,12
Buenos Aires,Shenzhen,12,12
Cairo,Mumbai,12,12
Hyderabad,Oslo,12,12
Denver,Wuhan,12,12
Cambridge,Ottawa,12,12
Detroit,New York,12,12
Kuala Lumpur,Shenzhen,12,12
Barcelona,Kuala Lumpur,12,12
Gothenburg,New York,12,12
Amsterdam,Bristol,12,12
Redmond,Wuhan,12,12
Vancouver,Xi'an,12,12
Amsterdam,Cairo,12,12
New York,Riyadh,12,12
Bristol,Zurich,12,12
Kuala Lumpur,Melbourne,12,12
Prague,Wuhan,12,12
Houston,Milan,12,12
Miami,Portland,12,12
Los Angeles,Salt Lake City,12,12
Los Angeles,Minneapolis,12,12
Atlanta,Stuttgart,12,12
Barcelona,Brussels,12,12
Ann Arbor,Chicago,12,12
Amsterdam,Boulder,12,12
Lima,Sydney,12,12
Brussels,Madrid,12,12
Lima,Seattle,12,12
Buenos Aires,Taipei,12,12
Philadelphia,San Diego,12,12
Lima,Montreal,12,12
Austin,Rio de Janeiro,12,12
Hanoi,Seattle,12,12
Guangzhou,Kolkata,12,12
Lagos,Mountain View,12,12
Buenos Aires,Montreal,12,12
Lyon,Mumbai,12,12
Beijing,Eindhoven,12,12
Melbourne,Ottawa,12,12
Lausanne,Pittsburgh,12,12
Minneapolis,Zurich,12,12
Hamburg,Lagos,12,12
Barcelona,Calgary,12,12
Austin,Lagos,12,12
Amsterdam,Xi'an,12,12
Dubai,Nanjing,12,12
Minneapolis,Munich,12,12
Brussels,Sao Paulo,12,12
Delft,Zurich,12,12
Dubai,Guangzhou,12,12
Boulder,Warsaw,12,12
Dubai,Kolkata,12,12
Heidelberg,Singapore,12,12
Ann Arbor,Mumbai,12,12
Barcelona,Waterloo,12,12
Houston,Prague,12,12
Hangzhou,Hanoi,12,12
Moscow,Philadelphia,12,12
New York,Osaka,12,12
Los Angeles,Phoenix,12,12
Rome,Sydney,12,12
Houston,Tel Aviv,12,12
Hsinchu,London,12,12
Rotterdam,Shanghai,12,12
Lausanne,Madrid,12,12
Lausanne,Mumbai,12,12
Pune,Wuhan,12,12
Calgary,Seoul,12,12
Budapest,Denver,12,12
Philadelphia,Washington,12,12
Oxford,Zurich,12,12
Miami,Prague,12,12
Mumbai,Stuttgart,12,12
Bangkok,Los Angeles,12,12
Berlin,Cairo,12,12
Houston,Warsaw,12,12
Boston,Rio de Janeiro,12,12
Palo Alto,Tel Aviv,12,12
London,Rotterdam,12,12
Lagos,San Jose,12,12
Beijing,Geneva,12,12
Lagos,Zurich,12,12
Chengdu,Dubai,12,12
Montreal,Waterloo,12,12
Budapest,Rome,12,12
Dalian,San Francisco,12,12
Sunnyvale,Waterloo,12,12
Moscow,Nanjing,12,12
Hefei,Seoul,12,12
Athens,Madrid,12,12
Bucharest,Munich,12,12
Helsinki,San Diego,12,12
Athens,Sao Paulo,12,12
Milan,Rome,12,12
Dallas,Palo Alto,12,12
Budapest,Moscow,12,12
Istanbul,New Delhi,12,12
Guangzhou,Washington,12,12
Bangkok,Hong Kong,12,12
Cambridge,Lisbon,12,12
Kolkata,Vienna,12,12
Philadelphia,Wuhan,12,12
Chicago,Rome,12,12
Bristol,Montreal,12,12
Chennai,Lagos,12,12
Chicago,Xi'an,12,12
Edmonton,Los Angeles,12,12
Sunnyvale,Vienna,12,12
Copenhagen,Sunnyvale,12,12
Abu Dhabi,Madrid,12,12
Ankara,Istanbul,12,12
Ho Chi Minh City,Prague,12,12
Xi'an,Zurich,12,12
Chengdu,Ho Chi Minh City,12,12
Perth,Waterloo,12,12
Copenhagen,Taipei,12,12
Calgary,Shanghai,12,12
Jakarta,Paris,12,12
Portland,Raleigh,12,12
Chennai,Palo Alto,12,12
Rome,Stockholm,12,12
Cape Town,Vancouver,12,12
Boston,Oxford,12,12
Calgary,Paris,12,12
Istanbul,Zurich,12,12
Auckland,Boston,12,12
Berlin,Calgary,12,12
Houston,Stockholm,12,12
Auckland,Austin,12,12
Sunnyvale,Wuhan,11,11
Athens,Hyderabad,11,11
Hamburg,Nanjing,11,11
Riyadh,Seattle,11,11
Amsterdam,Edmonton,11,11
Abu Dhabi,Los Angeles,11,11
New Delhi,Palo Alto,11,11
Ankara,Chicago,11,11
Delhi,Pittsburgh,11,11
Moscow,New Delhi,11,11
Athens,Chennai,11,11
Riyadh,Shanghai,11,11
Bucharest,Shenzhen,11,11
Abu Dhabi,Cambridge,11,11
Abu Dhabi,Chicago,11,11
Buenos Aires,Mumbai,11,11
Chicago,Lausanne,11,11
Moscow,Palo Alto,11,11
Cairo,Madrid,11,11
Istanbul,Madrid,11,11
Atlanta,Copenhagen,11,11
Boston,Cape Town,11,11
Delhi,Moscow,11,11
Tel Aviv,Vienna,11,11
New Delhi,Waterloo,11,11
Budapest,Prague,11,11
Athens,Vancouver,11,11
Kuala Lumpur,Munich,11,11
San Jose,Waterloo,11,11
Cupertino,Taipei,11,11
Cairo,Taipei,11,11
Bangkok,Chicago,11,11
Pune,Waterloo,11,11
Guangzhou,Stockholm,11,11
Cairo,Sydney,11,11
Delhi,Sunnyvale,11,11
Rotterdam,Tokyo,11,11
Barcelona,Lima,11,11
Dublin,Milan,11,11
Dallas,Mountain View,11,11
Bengaluru,Hanoi,11,11
Cambridge,Istanbul,11,11
Redmond,Tel Aviv,11,11
Kolkata,San Diego,11,11
New York,Turin,11,11
Edinburgh,Palo Alto,11,11
Rome,Washington,11,11
Kolkata,Prague,11,11
Berlin,Lima,11,11
Buenos Aires,Hong Kong,11,11
Johannesburg,Paris,11,11
Cape Town,Los Angeles,11,11
Brisbane,Mumbai,11,11
Suzhou,Zurich,11,11
Ho Chi Minh City,Lisbon,11,11
Dublin,Manchester,11,11
Ankara,Stockholm,11,11
Bristol,Chicago,11,11
Heidelberg,Munich,11,11
Copenhagen,Pune,11,11
Copenhagen,New Delhi,11,11
Ho Chi Minh City,Zurich,11,11
Chicago,Eindhoven,11,11
Guangzhou,Hamburg,11,11
Cupertino,Montreal,11,11
Philadelphia,Sao Paulo,11,11
Copenhagen,San Jose,11,11
Copenhagen,Mumbai,11,11
Bangkok,Munich,11,11
Hyderabad,Moscow,11,11
Boston,Phoenix,11,11
Hyderabad,Tel Aviv,11,11
Austin,Calgary,11,11
Stuttgart,Sydney,11,11
Dublin,Sao Paulo,11,11
Guangzhou,Tel Aviv,11,11
Hong Kong,Perth,11,11
Ankara,Austin,11,11
Bengaluru,Johannesburg,11,11
Brussels,Cambridge,11,11
Brussels,New Delhi,11,11
Beijing,Rotterdam,11,11
Bengaluru,Bristol,11,11
Stockholm,Tel Aviv,11,11
Hangzhou,Santiago,11,11
Hsinchu,Toronto,11,11
Delhi,Palo Alto,11,11
Delft,Los Angeles,11,11
Milan,New Delhi,11,11
Berlin,Rotterdam,11,11
Hong Kong,Hsinchu,11,11
Hangzhou,Oslo,11,11
Auckland,Montreal,11,11
Chengdu,Stockholm,11,11
Gothenburg,Paris,11,11
Cambridge,Oxford,11,11
Chengdu,Raleigh,11,11
Hanoi,Los Angeles,11,11
Bengaluru,Cologne,11,11
Bristol,Singapore,11,11
Ankara,San Jose,11,11
Houston,Shenzhen,11,11
Perth,Sunnyvale,11,11
Guangzhou,Prague,11,11
Ankara,Munich,11,11
Boston,Perth,11,11
Chennai,Oslo,11,11
Chengdu,Tel Aviv,11,11
Hanoi,Munich,11,11
Eindhoven,Los Angeles,11,11
Boulder,Kolkata,11,11
Hyderabad,Milan,11,11
Milan,Stockholm,11,11
Kolkata,Waterloo,11,11
Kuala Lumpur,Vancouver,11,11
Lima,Los Angeles,11,11
Chicago,Lagos,11,11
Lima,Paris,11,11
Nanjing,San Diego,11,11
Boston,Calgary,11,11
Bangkok,Taipei,11,11
San Diego,Sao Paulo,11,11
Dallas,Lisbon,11,11
Copenhagen,Hyderabad,11,11
Mountain View,Ottawa,11,11
Sao Paulo,Xi'an,11,11
Kuala Lumpur,Los Angeles,11,11
Hamburg,Oxford,11,11
Melbourne,Minneapolis,11,11
Ann Arbor,Palo Alto,11,11
Chengdu,Warsaw,11,11
Pittsburgh,Tel Aviv,11,11
Lima,Shanghai,11,11
Brussels,Pune,11,11
Johannesburg,San Francisco,11,11
Johannesburg,Seoul,11,11
Brussels,Melbourne,11,11
Bangkok,Montreal,11,11
Manchester,Shenzhen,11,11
Raleigh,Sunnyvale,11,11
Raleigh,San Diego,11,11
Nairobi,Paris,11,11
Boulder,Lisbon,11,11
Miami,Milan,11,11
Atlanta,Raleigh,11,11
Krakow,San Francisco,11,11
Milan,Mountain View,11,11
Sydney,Xi'an,11,11
Chicago,Frankfurt,11,11
Chicago,Minneapolis,11,11
Osaka,San Francisco,11,11
Melbourne,Perth,11,11
Lausanne,Montreal,11,11
London,Riyadh,11,11
Frankfurt,San Jose,11,11
Dublin,Frankfurt,11,11
Lausanne,Mountain View,11,11
Prague,Redmond,11,11
Miami,Tel Aviv,11,11
Abu Dhabi,Austin,11,11
Frankfurt,Los Angeles,11,11
Ottawa,Portland,11,11
Suzhou,Xi'an,11,11
Hyderabad,Perth,11,11
Austin,Bristol,11,11
Lagos,Stockholm,11,11
Mexico City,New York,11,11
Beijing,Saint Petersburg,11,11
Miami,Sunnyvale,11,11
Lisbon,Raleigh,11,11
Oslo,Prague,11,11
Bengaluru,Jakarta,11,11
Lyon,Mountain View,11,11
Mumbai,Philadelphia,11,11
Athens,Barcelona,11,11
Athens,Zurich,11,11
Edmonton,Montreal,11,11
Milan,Wuhan,11,11
Jakarta,Sydney,11,11
Auckland,Taipei,11,11
Auckland,Portland,11,11
Guangzhou,Istanbul,11,11
Los Angeles,Oslo,11,11
Boulder,Montreal,11,11
Guangzhou,Raleigh,11,11
Denver,Oxford,11,11
Edinburgh,Mountain View,11,11
Barcelona,Oslo,11,11
Brussels,Sydney,11,11
Madrid,Rio de Janeiro,11,11
Melbourne,Rio de Janeiro,11,11
Lisbon,Moscow,11,11
Boston,Cupertino,11,11
Mountain View,Xi'an,11,11
Oxford,Taipei,11,11
Saint Petersburg,San Francisco,11,11
Guangzhou,New Delhi,11,11
Cupertino,Mountain View,11,11
Oxford,Sao Paulo,11,11
Boston,Frankfurt,11,11
Riyadh,Seoul,11,11
Copenhagen,San Diego,11,11
Lausanne,Vancouver,11,11
Phoenix,Vancouver,11,11
Nairobi,Toronto,11,11
Chengdu,Hyderabad,11,11
Moscow,Warsaw,11,11
Ottawa,Washington,11,11
Dallas,Raleigh,11,11
Brisbane,Hyderabad,11,11
Berlin,Nairobi,11,11
Dubai,Warsaw,11,11
Chennai,Hong Kong,11,11
Budapest,Sao Paulo,11,11
Auckland,Hyderabad,11,11
Edinburgh,Wuhan,11,11
Dallas,Hamburg,11,11
Lagos,Sao Paulo,11,11
Brisbane,Shenzhen,11,11
Berlin,Hsinchu,11,11
Chicago,Santiago,11,11
Brisbane,Vienna,11,11
Hangzhou,Hsinchu,11,11
Philadelphia,Prague,11,11
Dubai,Houston,11,11
Melbourne,Stuttgart,11,11
Austin,Salt Lake City,11,11
Berlin,Gothenburg,11,11
Canberra,London,11,11
Chennai,Warsaw,11,11
Boston,Minneapolis,11,11
Auckland,New Delhi,11,11
Austin,Cape Town,10,10
Amsterdam,Cape Town,10,10
Cupertino,San Jose,10,10
Brisbane,Lisbon,10,10
Lisbon,Lyon,10,10
Oxford,San Jose,10,10
Bangkok,Pittsburgh,10,10
New Delhi,Wuhan,10,10
Bangkok,Boston,10,10
Helsinki,Pune,10,10
Austin,Bangkok,10,10
Brisbane,Sao Paulo,10,10
Chennai,Miami,10,10
Helsinki,Mountain View,10,10
Munich,Phoenix,10,10
Nanjing,New Delhi,10,10
Chicago,Edinburgh,10,10
Copenhagen,Warsaw,10,10
Bucharest,Stockholm,10,10
Amsterdam,Phoenix,10,10
Grenoble,San Francisco,10,10
Boston,Hanoi,10,10
Prague,Tel Aviv,10,10
Ankara,Taipei,10,10
Cairo,Lisbon,10,10
Detroit,San Francisco,10,10
Geneva,Vancouver,10,10
Jakarta,Shenzhen,10,10
Ankara,Melbourne,10,10
London,Tianjin,10,10
Dallas,New Delhi,10,10
Edmonton,Shanghai,10,10
Chennai,Nanjing,10,10
Denver,Rome,10,10
Ankara,Hamburg,10,10
Stockholm,Warsaw,10,10
Prague,Rio de Janeiro,10,10
Ottawa,Vienna,10,10
Frankfurt,Taipei,10,10
Lisbon,Oslo,10,10
Hong Kong,Jakarta,10,10
Manchester,Pune,10,10
Pune,Rome,10,10
Ankara,Atlanta,10,10
Delhi,Sao Paulo,10,10
Chengdu,Kolkata,10,10
Barcelona,Jakarta,10,10
Kolkata,Lisbon,10,10
Austin,Edmonton,10,10
Los Angeles,Oxford,10,10
Hsinchu,Seattle,10,10
Delhi,Prague,10,10
Cape Town,Taipei,10,10
Dallas,Warsaw,10,10
Hamburg,Rome,10,10
Nanjing,Portland,10,10
Guangzhou,Houston,10,10
Lyon,Stockholm,10,10
Chicago,Phoenix,10,10
Delhi,Denver,10,10
Bangkok,Sydney,10,10
Cambridge,Cupertino,10,10
Kolkata,Sao Paulo,10,10
Athens,Chicago,10,10
Hyderabad,Philadelphia,10,10
Hsinchu,Shenzhen,10,10
Chennai,Houston,10,10
Buenos Aires,Washington,10,10
Nanjing,San Jose,10,10
Lausanne,Melbourne,10,10
Detroit,Seattle,10,10
Bangkok,New Delhi,10,10
Austin,Delft,10,10
Nanjing,Sao Paulo,10,10
Kolkata,Sunnyvale,10,10
Atlanta,Lagos,10,10
Rio de Janeiro,Sao Paulo,10,10
Athens,Washington,10,10
Hangzhou,Manchester,10,10
Lima,Vancouver,10,10
Manchester,Redmond,10,10
Edmonton,Toronto,10,10
Athens,Copenhagen,10,10
Bristol,Cambridge,10,10
Lausanne,Taipei,10,10
Helsinki,Taipei,10,10
Helsinki,Stockholm,10,10
Mountain View,Oslo,10,10
Ann Arbor,Austin,10,10
Lagos,Madrid,10,10
Cupertino,Melbourne,10,10
Bengaluru,Turin,10,10
Chennai,Pittsburgh,10,10
Dublin,Kolkata,10,10
Pittsburgh,Suzhou,10,10
Boston,Cologne,10,10
Brussels,Montreal,10,10
Amsterdam,Salt Lake City,10,10
Austin,Hanoi,10,10
Edinburgh,Montreal,10,10
Bristol,Shanghai,10,10
Denver,Nanjing,10,10
Lyon,Taipei,10,10
Chengdu,Chennai,10,10
Hanoi,Melbourne,10,10
Helsinki,Sao Paulo,10,10
Chengdu,Lisbon,10,10
Copenhagen,Lisbon,10,10
Bangkok,Hamburg,10,10
Redmond,Sao Paulo,10,10
Copenhagen,Houston,10,10
Bristol,Portland,10,10
Lisbon,Perth,10,10
Montreal,Santiago,10,10
Sydney,Toulouse,10,10
Montreal,Stuttgart,10,10
Cambridge,Salt Lake City,10,10
Milan,Mumbai,10,10
Hanoi,Hong Kong,10,10
Ottawa,Raleigh,10,10
Phoenix,Prague,10,10
Gothenburg,Seattle,10,10
Ann Arbor,Melbourne,10,10
Oslo,Taipei,10,10
Boston,Edmonton,10,10
Berlin,Edmonton,10,10
Delhi,Dublin,10,10
Lisbon,Philadelphia,10,10
Dallas,Istanbul,10,10
Guangzhou,Sao Paulo,10,10
Brisbane,Washington,10,10
Delhi,Guangzhou,10,10
Oslo,Vienna,10,10
Cologne,Zurich,10,10
Oxford,Pittsburgh,10,10
New Delhi,Pittsburgh,10,10
Oxford,Stockholm,10,10
Kolkata,Pittsburgh,10,10
Houston,Moscow,10,10
Houston,Sydney,10,10
Bengaluru,Edmonton,10,10
Istanbul,Miami,10,10
Boulder,Hong Kong,10,10
Frankfurt,Mumbai,10,10
Lausanne,Stockholm,10,10
Lima,Singapore,10,10
Mumbai,Ottawa,10,10
Ankara,Montreal,10,10
Atlanta,Wuhan,10,10
Hamburg,Milan,10,10
Dubai,Washington,10,10
Moscow,Washington,10,10
Portland,Redmond,10,10
Brisbane,Warsaw,10,10
Portland,Xi'an,10,10
Portland,Rome,10,10
Moscow,Redmond,10,10
Dubai,Frankfurt,10,10
Kolkata,Melbourne,10,10
Lagos,Washington,10,10
Kolkata,Miami,10,10
Warsaw,Waterloo,10,10
Lagos,Sydney,10,10
Warsaw,Wuhan,10,10
Kolkata,Nanjing,10,10
Dubai,Miami,10,10
Kuala Lumpur,Sao Paulo,10,10
Barcelona,Suzhou,10,10
Boulder,San Diego,10,10
Cologne,Munich,10,10
Ho Chi Minh City,Istanbul,10,10
Amsterdam,Calgary,10,10
Austin,Rotterdam,10,10
Geneva,Singapore,10,10
Moscow,Sao Paulo,10,10
Istanbul,Kolkata,10,10
Minneapolis,Montreal,10,10
Boston,Heidelberg,10,10
Boston,Salt Lake City,10,10
Stuttgart,Warsaw,10,10
Hyderabad,Rio de Janeiro,10,10
Heidelberg,Shanghai,10,10
Madrid,Santiago,10,10
Barcelona,Frankfurt,10,10
Delhi,Miami,10,10
Atlanta,Oxford,10,10
Delhi,San Diego,10,10
Barcelona,Santiago,10,10
Auckland,Washington,10,10
Hangzhou,Osaka,10,10
Brussels,Milan,10,10
Chengdu,Dalian,10,10
Beijing,Osaka,10,10
Johannesburg,Toronto,10,10
Auckland,Pune,10,10
Frankfurt,Montreal,10,10
Guangzhou,Waterloo,10,10
Helsinki,Oxford,10,10
Warsaw,Xi'an,10,10
Sunnyvale,Xi'an,10,10
San Diego,Santiago,10,10
Cambridge,Toulouse,10,10
Stuttgart,Washington,10,10
Edinburgh,Nanjing,10,10
Edinburgh,Mumbai,10,10
Boulder,Miami,10,10
Calgary,Montreal,10,10
Boulder,Sao Paulo,10,10
Bristol,Mumbai,10,10
Chengdu,Sao Paulo,10,10
New Delhi,Redmond,10,10
Montreal,Nairobi,10,10
Kyoto,London,10,10
Copenhagen,Lagos,10,10
Cairo,Chicago,10,10
Budapest,New Delhi,10,10
Rome,Shenzhen,10,10
Delhi,Philadelphia,10,10
Abu Dhabi,Vancouver,10,10
Abu Dhabi,Boston,10,10
Salt Lake City,Zurich,10,10
Bristol,Toronto,10,10
Berlin,Geneva,10,10
Ann Arbor,San Diego,10,10
Hsinchu,Paris,10,10
Cambridge,Lagos,10,10
Calgary,Chicago,10,10
Copenhagen,Washington,10,10
London,Saint Petersburg,10,10
Redmond,Rio de Janeiro,10,10
Chennai,Copenhagen,10,10
Hangzhou,Minneapolis,10,10
Ann Arbor,Munich,10,10
Mexico City,San Francisco,10,10
Salt Lake City,Vancouver,10,10
Palo Alto,Wuhan,10,10
Portland,Wuhan,10,10
Redmond,Vienna,10,10
Abu Dhabi,Guangzhou,10,10
Budapest,Hyderabad,10,10
Budapest,Hamburg,10,10
Hefei,Taipei,9,9
Brisbane,Cambridge,9,9
Amsterdam,Santiago,9,9
Abu Dhabi,Zurich,9,9
Dallas,Philadelphia,9,9
Dubai,Madrid,9,9
Cologne,Sydney,9,9
Saint Petersburg,Seattle,9,9
Atlanta,Frankfurt,9,9
Saint Petersburg,Singapore,9,9
Saint Petersburg,Toronto,9,9
Dallas,Ottawa,9,9
Daejeon,San Francisco,9,9
Chennai,Sunnyvale,9,9
Geneva,Munich,9,9
Edmonton,Seoul,9,9
Chennai,Rome,9,9
Hamburg,Lausanne,9,9
Bucharest,New Delhi,9,9
Cupertino,Hong Kong,9,9
Moscow,Suzhou,9,9
San Diego,Xi'an,9,9
Auckland,Guangzhou,9,9
Auckland,Chennai,9,9
Dallas,Ho Chi Minh City,9,9
Bengaluru,Heidelberg,9,9
Atlanta,Edmonton,9,9
Dubai,Prague,9,9
Denver,Milan,9,9
Abu Dhabi,Milan,9,9
Grenoble,New York,9,9
Geneva,Paris,9,9
Vienna,Xi'an,9,9
Dalian,Guangzhou,9,9
Hefei,Xi'an,9,9
Abu Dhabi,Toronto,9,9
Minneapolis,Taipei,9,9
Cambridge,Stuttgart,9,9
Budapest,Sunnyvale,9,9
Mexico City,Tokyo,9,9
Jakarta,Zurich,9,9
Helsinki,Mumbai,9,9
Hefei,Suzhou,9,9
Abu Dhabi,Melbourne,9,9
Cupertino,Sydney,9,9
Ho Chi Minh City,Stockholm,9,9
Athens,New Delhi,9,9
Hangzhou,Kyoto,9,9
Delft,Hyderabad,9,9
Chennai,Rio de Janeiro,9,9
Nairobi,Shanghai,9,9
Hanoi,Taipei,9,9
Geneva,Seoul,9,9
Istanbul,Milan,9,9
Barcelona,Perth,9,9
Nanjing,Stockholm,9,9
Salt Lake City,San Jose,9,9
Barcelona,Edinburgh,9,9
Montreal,Rio de Janeiro,9,9
Mumbai,Phoenix,9,9
Nanjing,Redmond,9,9
Hyderabad,Xi'an,9,9
Ho Chi Minh City,Wuhan,9,9
Manchester,Sydney,9,9
Dublin,Moscow,9,9
Athens,Shenzhen,9,9
Oxford,Raleigh,9,9
Nairobi,Zurich,9,9
Athens,Cambridge,9,9
Portland,Suzhou,9,9
Amsterdam,Cupertino,9,9
Atlanta,Salt Lake City,9,9
Brisbane,Hamburg,9,9
Brussels,Stockholm,9,9
Santiago,Taipei,9,9
Madrid,Manchester,9,9
Suzhou,Taipei,9,9
Brussels,Hamburg,9,9
Abu Dhabi,Pune,9,9
Boulder,Pune,9,9
Brussels,Shenzhen,9,9
Los Angeles,Toulouse,9,9
Perth,Stockholm,9,9
Rome,Sunnyvale,9,9
Mumbai,Rio de Janeiro,9,9
Lyon,San Diego,9,9
Bengaluru,Hefei,9,9
Buenos Aires,San Diego,9,9
Perth,Washington,9,9
Amsterdam,Kuala Lumpur,9,9
Nairobi,Seoul,9,9
Chengdu,Edinburgh,9,9
Bucharest,Warsaw,9,9
Mumbai,Toulouse,9,9
San Diego,Wuhan,9,9
Beijing,Kyoto,9,9
Salt Lake City,Vienna,9,9
Delhi,Portland,9,9
Milan,Palo Alto,9,9
Istanbul,Lima,9,9
Geneva,Hangzhou,9,9
Mountain View,Oxford,9,9
San Jose,Suzhou,9,9
Washington,Wuhan,9,9
Guangzhou,Perth,9,9
Oxford,Warsaw,9,9
Houston,Miami,9,9
Edinburgh,Moscow,9,9
Lausanne,Pune,9,9
Athens,Atlanta,9,9
Cairo,Los Angeles,9,9
Hong Kong,Kyoto,9,9
Cologne,Montreal,9,9
Dublin,Stuttgart,9,9
Hyderabad,Toulouse,9,9
Chennai,Milan,9,9
Cairo,Sao Paulo,9,9
Jakarta,San Jose,9,9
Eindhoven,Sydney,9,9
Athens,Vienna,9,9
Heidelberg,Paris,9,9
Hamburg,Suzhou,9,9
Ann Arbor,Vancouver,9,9
Ho Chi Minh City,Palo Alto,9,9
San Jose,Stuttgart,9,9
Abu Dhabi,Lausanne,9,9
Ho Chi Minh City,Kolkata,9,9
Budapest,Pune,9,9
Boulder,Dubai,9,9
Budapest,San Jose,9,9
Oxford,Vienna,9,9
Barcelona,Delft,9,9
Minneapolis,Mumbai,9,9
Kolkata,Rome,9,9
Lyon,Philadelphia,9,9
Shanghai,Turin,9,9
Boulder,Madrid,9,9
Istanbul,Waterloo,9,9
Istanbul,Palo Alto,9,9
Heidelberg,Toronto,9,9
Copenhagen,Dubai,9,9
Copenhagen,Denver,9,9
Delft,Dublin,9,9
Delft,Melbourne,9,9
Heidelberg,Vancouver,9,9
Delft,Sydney,9,9
Chengdu,Houston,9,9
Houston,Nanjing,9,9
Delhi,Tel Aviv,9,9
Manchester,Stockholm,9,9
Cambridge,Heidelberg,9,9
Ann Arbor,Guangzhou,9,9
Manchester,Washington,9,9
Calgary,Vancouver,9,9
Calgary,Sydney,9,9
Calgary,Singapore,9,9
Houston,Lagos,9,9
Delhi,Frankfurt,9,9
Frankfurt,Pittsburgh,9,9
Frankfurt,Pune,9,9
New Delhi,Philadelphia,9,9
Manchester,Sao Paulo,9,9
Calgary,Munich,9,9
Dublin,Suzhou,9,9
Cambridge,Waterloo,9,9
Lagos,Portland,9,9
Istanbul,Pittsburgh,9,9
Calgary,Los Angeles,9,9
Calgary,Cambridge,9,9
Delhi,Lagos,9,9
Sao Paulo,Sunnyvale,9,9
Delhi,Istanbul,9,9
Amsterdam,Frankfurt,9,9
Auckland,Stockholm,9,9
Copenhagen,Redmond,9,9
Chennai,Waterloo,9,9
Copenhagen,Raleigh,9,9
Copenhagen,Moscow,9,9
Perth,Portland,9,9
Denver,Lagos,9,9
Copenhagen,Delhi,9,9
Chicago,Heidelberg,9,9
Lisbon,Rome,9,9
Barcelona,Rio de Janeiro,9,9
Ottawa,Warsaw,9,9
Kolkata,Lagos,9,9
Dalian,Wuhan,9,9
Perth,Pittsburgh,9,9
Miami,Pittsburgh,9,9
Auckland,Nanjing,9,9
Pune,Stuttgart,9,9
Berlin,Bristol,9,9
Auckland,Chengdu,9,9
Atlanta,Phoenix,9,9
Washington,Waterloo,9,9
Dallas,Sunnyvale,9,9
Chicago,Toulouse,9,9
Taipei,Tel Aviv,9,9
Atlanta,Lima,9,9
Helsinki,Madrid,9,9
Boulder,Dallas,9,9
Lagos,Nairobi,9,9
Ho Chi Minh City,Waterloo,9,9
Frankfurt,Miami,9,9
Ho Chi Minh City,Washington,9,9
Amsterdam,Manchester,9,9
Madrid,Phoenix,9,9
Helsinki,Warsaw,9,9
Helsinki,San Jose,9,9
Hamburg,Miami,9,9
Kyoto,Seoul,9,9
Osaka,Shenzhen,9,9
Phoenix,Taipei,9,9
Nanjing,Ottawa,9,9
Kyoto,Singapore,9,9
Budapest,Vienna,9,9
Frankfurt,Helsinki,9,9
Hanoi,Toronto,9,9
Frankfurt,Melbourne,9,9
Rotterdam,Toronto,9,9
Helsinki,Miami,9,9
Barcelona,Hanoi,9,9
Barcelona,Manchester,9,9
Manchester,Portland,9,9
